,Vgm - 3rd Ventricle,Vgm - 4th Ventricle,Vgm - Right Accumbens Area,Vgm - Left Accumbens Area,Vgm - Right Amygdala,Vgm - Left Amygdala,Vgm - Brain Stem,Vgm - Right Caudate,Vgm - Left Caudate,Vgm - Right Cerebellum Exterior,Vgm - Left Cerebellum Exterior,Vgm - Right Cerebellum White Matter,Vgm - Left Cerebellum White Matter,Vgm - Right Cerebral White Matter,Vgm - Left Cerebral White Matter,Vgm - CSF,Vgm - Right Hippocampus,Vgm - Left Hippocampus,Vgm - Right Inf Lat Vent,Vgm - Left Inf Lat Vent,Vgm - Right Lateral Ventricle,Vgm - Left Lateral Ventricle,Vgm - Right Pallidum,Vgm - Left Pallidum,Vgm - Right Putamen,Vgm - Left Putamen,Vgm - Right Thalamus Proper,Vgm - Left Thalamus Proper,Vgm - Right Ventral DC,Vgm - Left Ventral DC,Vgm - Optic Chiasm,Vgm - Cerebellar Vermal Lobules I-V,Vgm - Cerebellar Vermal Lobules VI-VII,Vgm - Cerebellar Vermal Lobules VIII-X,Vgm - Left Basal Forebrain,Vgm - Right Basal Forebrain,Vgm - Right ACgG anterior cingulate gyrus,Vgm - Left ACgG anterior cingulate gyrus,Vgm - Right AIns anterior insula,Vgm - Left AIns anterior insula,Vgm - Right AOrG anterior orbital gyrus,Vgm - Left AOrG anterior orbital gyrus,Vgm - Right AnG angular gyrus,Vgm - Left AnG angular gyrus,Vgm - Right Calc calcarine cortex,Vgm - Left Calc calcarine cortex,Vgm - Right CO central operculum,Vgm - Left CO central operculum,Vgm - Right Cun cuneus,Vgm - Left Cun cuneus,Vgm - Right Ent entorhinal area,Vgm - Left Ent entorhinal area,Vgm - Right FO frontal operculum,Vgm - Left FO frontal operculum,Vgm - Right FRP frontal pole,Vgm - Left FRP frontal pole,Vgm - Right FuG fusiform gyrus,Vgm - Left FuG fusiform gyrus,Vgm - Right GRe gyrus rectus,Vgm - Left GRe gyrus rectus,Vgm - Right IOG inferior occipital gyrus,Vgm - Left IOG inferior occipital gyrus,Vgm - Right ITG inferior temporal gyrus,Vgm - Left ITG inferior temporal gyrus,Vgm - Right LiG lingual gyrus,Vgm - Left LiG lingual gyrus,Vgm - Right LOrG lateral orbital gyrus,Vgm - Left LOrG lateral orbital gyrus,Vgm - Right MCgG middle cingulate gyrus,Vgm - Left MCgG middle cingulate gyrus,Vgm - Right MFC medial frontal cortex,Vgm - Left MFC medial frontal cortex,Vgm - Right MFG middle frontal gyrus,Vgm - Left MFG middle frontal gyrus,Vgm - Right MOG middle occipital gyrus,Vgm - Left MOG middle occipital gyrus,Vgm - Right MOrG medial orbital gyrus,Vgm - Left MOrG medial orbital gyrus,Vgm - Right MPoG postcentral gyrus medial segment,Vgm - Left MPoG postcentral gyrus medial segment,Vgm - Right MPrG precentral gyrus medial segment,Vgm - Left MPrG precentral gyrus medial segment,Vgm - Right MSFG superior frontal gyrus medial segment,Vgm - Left MSFG superior frontal gyrus medial segment,Vgm - Right MTG middle temporal gyrus,Vgm - Left MTG middle temporal gyrus,Vgm - Right OCP occipital pole,Vgm - Left OCP occipital pole,Vgm - Right OFuG occipital fusiform gyrus,Vgm - Left OFuG occipital fusiform gyrus,Vgm - Right OpIFG opercular part of the inferior frontal gyrus,Vgm - Left OpIFG opercular part of the inferior frontal gyrus,Vgm - Right OrIFG orbital part of the inferior frontal gyrus,Vgm - Left OrIFG orbital part of the inferior frontal gyrus,Vgm - Right PCgG posterior cingulate gyrus,Vgm - Left PCgG posterior cingulate gyrus,Vgm - Right PCu precuneus,Vgm - Left PCu precuneus,Vgm - Right PHG parahippocampal gyrus,Vgm - Left PHG parahippocampal gyrus,Vgm - Right PIns posterior insula,Vgm - Left PIns posterior insula,Vgm - Right PO parietal operculum,Vgm - Left PO parietal operculum,Vgm - Right PoG postcentral gyrus,Vgm - Left PoG postcentral gyrus,Vgm - Right POrG posterior orbital gyrus,Vgm - Left POrG posterior orbital gyrus,Vgm - Right PP planum polare,Vgm - Left PP planum polare,Vgm - Right PrG precentral gyrus,Vgm - Left PrG precentral gyrus,Vgm - Right PT planum temporale,Vgm - Left PT planum temporale,Vgm - Right SCA subcallosal area,Vgm - Left SCA subcallosal area,Vgm - Right SFG superior frontal gyrus,Vgm - Left SFG superior frontal gyrus,Vgm - Right SMC supplementary motor cortex,Vgm - Left SMC supplementary motor cortex,Vgm - Right SMG supramarginal gyrus,Vgm - Left SMG supramarginal gyrus,Vgm - Right SOG superior occipital gyrus,Vgm - Left SOG superior occipital gyrus,Vgm - Right SPL superior parietal lobule,Vgm - Left SPL superior parietal lobule,Vgm - Right STG superior temporal gyrus,Vgm - Left STG superior temporal gyrus,Vgm - Right TMP temporal pole,Vgm - Left TMP temporal pole,Vgm - Right TrIFG triangular part of the inferior frontal gyrus,Vgm - Left TrIFG triangular part of the inferior frontal gyrus,Vgm - Right TTG transverse temporal gyrus,Vgm - Left TTG transverse temporal gyrus,thickness - lunknown,thickness - lbankssts,thickness - rbankssts,thickness - lcaudalanteriorcingulate,thickness - rcaudalanteriorcingulate,thickness - lcaudalmiddlefrontal,thickness - rcaudalmiddlefrontal,thickness - lcuneus,thickness - rcuneus,thickness - lentorhinal,thickness - rentorhinal,thickness - lfusiform,thickness - rfusiform,thickness - linferiorparietal,thickness - rinferiorparietal,thickness - linferiortemporal,thickness - rinferiortemporal,thickness - listhmuscingulate,thickness - risthmuscingulate,thickness - llateraloccipital,thickness - rlateraloccipital,thickness - llateralorbitofrontal,thickness - rlateralorbitofrontal,thickness - llingual,thickness - rlingual,thickness - lmedialorbitofrontal,thickness - rmedialorbitofrontal,thickness - lmiddletemporal,thickness - rmiddletemporal,thickness - lparahippocampal,thickness - rparahippocampal,thickness - lparacentral,thickness - rparacentral,thickness - lparsopercularis,thickness - rparsopercularis,thickness - lparsorbitalis,thickness - rparsorbitalis,thickness - lparstriangularis,thickness - rparstriangularis,thickness - lpericalcarine,thickness - rpericalcarine,thickness - lpostcentral,thickness - rpostcentral,thickness - lposteriorcingulate,thickness - rposteriorcingulate,thickness - lprecentral,thickness - rprecentral,thickness - lprecuneus,thickness - rprecuneus,thickness - lrostralanteriorcingulate,thickness - rrostralanteriorcingulate,thickness - lrostralmiddlefrontal,thickness - rrostralmiddlefrontal,thickness - lsuperiorfrontal,thickness - rsuperiorfrontal,thickness - lsuperiorparietal,thickness - rsuperiorparietal,thickness - lsuperiortemporal,thickness - rsuperiortemporal,thickness - lsupramarginal,thickness - rsupramarginal,thickness - lfrontalpole,thickness - rfrontalpole,thickness - ltemporalpole,thickness - rtemporalpole,thickness - ltransversetemporal,thickness - rtransversetemporal,thickness - linsula
Support,4.06282918610129,0.11568825167544096,0.03149054574394465,8.49018692743592,2.883142105656531,0.12698971555067926,2.579562575993994,0.22754648991268964,0.3923828708764107,2.0903543226499335,1.16583391034719,0.9608855693844003,0.006244078364969575,7.2498064568046745,5.456527573624163,0.5782694039650464,0.03607248909862931,0.063120652044922,0.5086011234353127,0.25926252743769873,0.24914414482916722,1.2739595441831453,0.7925749088283852,1.7268297565315505,0.015591977938545597,4.413997812510229,2.19883608116728,5.976448993449639,3.620519373370202,5.870189375735304,0.8009244467406212,1.504153133130505,0.02078260893514219,0.0018219056320794332,12.303981294254465,8.668923368204657,11.195985210185393,9.899226540711783,4.3935604539769795,9.839275100588324,6.010572502351574,12.574322827077667,1.30999174981512,2.204775754582456,13.677484698688058,8.143062861877805,3.388117402685435,4.7646298466342545,11.151272493807701,5.445227677365781,2.4675901664097157,0.8770336411340819,9.969191169072506,10.829566069382583,7.08817462427888,4.606355598580411,5.094791672496559,2.088814408893031,12.413889947390084,2.7059197453938073,0.12794340524480555,15.696310107595432,4.216339859756395,2.2047064748724505,16.884313317132158,11.34254388677449,2.211884419520319,14.615552568233625,6.28389399798761,8.294907282997368,6.801554622519802,4.302100155365243,11.960557054321175,8.796133409499777,0.4936236344595709,10.938984279657074,13.128305833808286,6.999509150840056,0.25430082642298346,0.6737843418952302,1.5600794942328124,11.320016321258171,6.760089392597285,10.7340466400415,7.527285642758491,5.824644343887757,0.29627619730723653,12.307117355628664,6.116956311784867,13.533497181635276,8.290886486122563,2.5573407438926634,4.715652523495606,5.262115860773654,0.22802347032391085,1.5893690919657602,4.982234556377629,7.034523284094095,1.144936148335153,1.681752581797288,1.2095476636881846,9.48614936580268,0.3432775112752856,18.76363208158099,1.0039692277431453,7.092464621232901,7.863714485568869,8.564401523501168,3.073786040641533,4.983392111468796,1.430793595089895,8.687180843090623,4.001550859850611,5.629552521385537,7.2649991671586065,5.970112584982381,4.03364483393922,8.559556626736217,10.125215954961252,13.21281541344446,3.236606194516915,5.024454285192893,0.425594833826575,6.140011798079732,0.36976804380873773,7.284244277666584,5.453154106396794,0.04801768348457278,8.447274188099598,2.1217076628084346,6.186470409856287,4.586521506953923,0.575130148295479,12.336297121175983,0.15097250987149285,4.71039827750601,1.501285264670124,0.1426145534970288,1.9723608841181925,0.6146360319665708,1.588813394092807,0.3113992840705021,0.42823554656699814,2.15575481580527,2.298691585958743,1.8311966269566187,3.2690516369421707,4.331680790714197,6.083062613586812,3.852839066817453,2.6620548208322354,0.002302734075647088,3.235043677785424,2.079888668147603,2.484919748899386,0.9419383889519728,1.105936816934408,0.2550226626309402,1.2269060773100213,2.8957623682030564,1.5707594421220665,3.4940182174466403,0.9771689098625633,0.34575404907417584,1.000271762362229,0.015191754065251679,0.5144311446454704,0.4154591951884039,1.3134174867973496,0.37596031162417104,0.320965538739104,1.9431684346315672,0.6678231038344674,0.1298067274514685,0.4896495431413193,0.07322351895502126,1.8744976127452762,0.013773034598742155,2.6623847061871,0.1801335531398019,1.2659719779666045,2.46434716373592,2.3552236821206214,3.2327618171676633,2.453030188723253,0.8198469201639943,1.6351000481768885,0.5222322202256283,2.3363230751892146,1.4873358204916087,4.886021924578683,0.4193850420765256,0.022335165016302474,0.9577465871397437,2.449052723206174,0.49040134857508083,1.8738273585480167,0.882512161666317,0.5096999941775303,4.949678638749391,0.5053607351718811,0.047730778743072994
Ranking,78,187,193,31,91,186,95,180,167,111,136,142,199,40,58,153,192,189,158,175,178,132,149,119,196,73,108,53,82,55,148,126,195,201,12,28,16,23,74,24,52,8,131,106,4,35,84,68,17,60,98,146,22,19,42,71,62,112,9,92,185,2,77,107,1,14,105,3,47,33,45,76,13,26,160,18,7,44,177,150,125,15,46,20,37,56,174,11,50,5,34,96,69,61,179,122,65,43,137,120,135,25,171,0,139,41,36,29,89,64,129,27,80,57,39,54,79,30,21,6,86,63,164,49,169,38,59,190,32,110,48,72,154,10,182,70,127,183,114,152,123,173,163,109,104,118,85,75,51,81,94,200,87,113,97,144,138,176,134,90,124,83,141,170,140,197,156,166,130,168,172,115,151,184,162,188,116,198,93,181,133,99,102,88,100,147,121,155,103,128,67,165,194,143,101,161,117,145,157,66,159,191
