,Vgm - 3rd Ventricle,Vgm - 4th Ventricle,Vgm - Right Accumbens Area,Vgm - Left Accumbens Area,Vgm - Right Amygdala,Vgm - Left Amygdala,Vgm - Brain Stem,Vgm - Right Caudate,Vgm - Left Caudate,Vgm - Right Cerebellum Exterior,Vgm - Left Cerebellum Exterior,Vgm - Right Cerebellum White Matter,Vgm - Left Cerebellum White Matter,Vgm - Right Cerebral White Matter,Vgm - Left Cerebral White Matter,Vgm - CSF,Vgm - Right Hippocampus,Vgm - Left Hippocampus,Vgm - Right Inf Lat Vent,Vgm - Left Inf Lat Vent,Vgm - Right Lateral Ventricle,Vgm - Left Lateral Ventricle,Vgm - Right Pallidum,Vgm - Left Pallidum,Vgm - Right Putamen,Vgm - Left Putamen,Vgm - Right Thalamus Proper,Vgm - Left Thalamus Proper,Vgm - Right Ventral DC,Vgm - Left Ventral DC,Vgm - Optic Chiasm,Vgm - Cerebellar Vermal Lobules I-V,Vgm - Cerebellar Vermal Lobules VI-VII,Vgm - Cerebellar Vermal Lobules VIII-X,Vgm - Left Basal Forebrain,Vgm - Right Basal Forebrain,Vgm - Right ACgG anterior cingulate gyrus,Vgm - Left ACgG anterior cingulate gyrus,Vgm - Right AIns anterior insula,Vgm - Left AIns anterior insula,Vgm - Right AOrG anterior orbital gyrus,Vgm - Left AOrG anterior orbital gyrus,Vgm - Right AnG angular gyrus,Vgm - Left AnG angular gyrus,Vgm - Right Calc calcarine cortex,Vgm - Left Calc calcarine cortex,Vgm - Right CO central operculum,Vgm - Left CO central operculum,Vgm - Right Cun cuneus,Vgm - Left Cun cuneus,Vgm - Right Ent entorhinal area,Vgm - Left Ent entorhinal area,Vgm - Right FO frontal operculum,Vgm - Left FO frontal operculum,Vgm - Right FRP frontal pole,Vgm - Left FRP frontal pole,Vgm - Right FuG fusiform gyrus,Vgm - Left FuG fusiform gyrus,Vgm - Right GRe gyrus rectus,Vgm - Left GRe gyrus rectus,Vgm - Right IOG inferior occipital gyrus,Vgm - Left IOG inferior occipital gyrus,Vgm - Right ITG inferior temporal gyrus,Vgm - Left ITG inferior temporal gyrus,Vgm - Right LiG lingual gyrus,Vgm - Left LiG lingual gyrus,Vgm - Right LOrG lateral orbital gyrus,Vgm - Left LOrG lateral orbital gyrus,Vgm - Right MCgG middle cingulate gyrus,Vgm - Left MCgG middle cingulate gyrus,Vgm - Right MFC medial frontal cortex,Vgm - Left MFC medial frontal cortex,Vgm - Right MFG middle frontal gyrus,Vgm - Left MFG middle frontal gyrus,Vgm - Right MOG middle occipital gyrus,Vgm - Left MOG middle occipital gyrus,Vgm - Right MOrG medial orbital gyrus,Vgm - Left MOrG medial orbital gyrus,Vgm - Right MPoG postcentral gyrus medial segment,Vgm - Left MPoG postcentral gyrus medial segment,Vgm - Right MPrG precentral gyrus medial segment,Vgm - Left MPrG precentral gyrus medial segment,Vgm - Right MSFG superior frontal gyrus medial segment,Vgm - Left MSFG superior frontal gyrus medial segment,Vgm - Right MTG middle temporal gyrus,Vgm - Left MTG middle temporal gyrus,Vgm - Right OCP occipital pole,Vgm - Left OCP occipital pole,Vgm - Right OFuG occipital fusiform gyrus,Vgm - Left OFuG occipital fusiform gyrus,Vgm - Right OpIFG opercular part of the inferior frontal gyrus,Vgm - Left OpIFG opercular part of the inferior frontal gyrus,Vgm - Right OrIFG orbital part of the inferior frontal gyrus,Vgm - Left OrIFG orbital part of the inferior frontal gyrus,Vgm - Right PCgG posterior cingulate gyrus,Vgm - Left PCgG posterior cingulate gyrus,Vgm - Right PCu precuneus,Vgm - Left PCu precuneus,Vgm - Right PHG parahippocampal gyrus,Vgm - Left PHG parahippocampal gyrus,Vgm - Right PIns posterior insula,Vgm - Left PIns posterior insula,Vgm - Right PO parietal operculum,Vgm - Left PO parietal operculum,Vgm - Right PoG postcentral gyrus,Vgm - Left PoG postcentral gyrus,Vgm - Right POrG posterior orbital gyrus,Vgm - Left POrG posterior orbital gyrus,Vgm - Right PP planum polare,Vgm - Left PP planum polare,Vgm - Right PrG precentral gyrus,Vgm - Left PrG precentral gyrus,Vgm - Right PT planum temporale,Vgm - Left PT planum temporale,Vgm - Right SCA subcallosal area,Vgm - Left SCA subcallosal area,Vgm - Right SFG superior frontal gyrus,Vgm - Left SFG superior frontal gyrus,Vgm - Right SMC supplementary motor cortex,Vgm - Left SMC supplementary motor cortex,Vgm - Right SMG supramarginal gyrus,Vgm - Left SMG supramarginal gyrus,Vgm - Right SOG superior occipital gyrus,Vgm - Left SOG superior occipital gyrus,Vgm - Right SPL superior parietal lobule,Vgm - Left SPL superior parietal lobule,Vgm - Right STG superior temporal gyrus,Vgm - Left STG superior temporal gyrus,Vgm - Right TMP temporal pole,Vgm - Left TMP temporal pole,Vgm - Right TrIFG triangular part of the inferior frontal gyrus,Vgm - Left TrIFG triangular part of the inferior frontal gyrus,Vgm - Right TTG transverse temporal gyrus,Vgm - Left TTG transverse temporal gyrus,thickness - lunknown,thickness - lbankssts,thickness - rbankssts,thickness - lcaudalanteriorcingulate,thickness - rcaudalanteriorcingulate,thickness - lcaudalmiddlefrontal,thickness - rcaudalmiddlefrontal,thickness - lcuneus,thickness - rcuneus,thickness - lentorhinal,thickness - rentorhinal,thickness - lfusiform,thickness - rfusiform,thickness - linferiorparietal,thickness - rinferiorparietal,thickness - linferiortemporal,thickness - rinferiortemporal,thickness - listhmuscingulate,thickness - risthmuscingulate,thickness - llateraloccipital,thickness - rlateraloccipital,thickness - llateralorbitofrontal,thickness - rlateralorbitofrontal,thickness - llingual,thickness - rlingual,thickness - lmedialorbitofrontal,thickness - rmedialorbitofrontal,thickness - lmiddletemporal,thickness - rmiddletemporal,thickness - lparahippocampal,thickness - rparahippocampal,thickness - lparacentral,thickness - rparacentral,thickness - lparsopercularis,thickness - rparsopercularis,thickness - lparsorbitalis,thickness - rparsorbitalis,thickness - lparstriangularis,thickness - rparstriangularis,thickness - lpericalcarine,thickness - rpericalcarine,thickness - lpostcentral,thickness - rpostcentral,thickness - lposteriorcingulate,thickness - rposteriorcingulate,thickness - lprecentral,thickness - rprecentral,thickness - lprecuneus,thickness - rprecuneus,thickness - lrostralanteriorcingulate,thickness - rrostralanteriorcingulate,thickness - lrostralmiddlefrontal,thickness - rrostralmiddlefrontal,thickness - lsuperiorfrontal,thickness - rsuperiorfrontal,thickness - lsuperiorparietal,thickness - rsuperiorparietal,thickness - lsuperiortemporal,thickness - rsuperiortemporal,thickness - lsupramarginal,thickness - rsupramarginal,thickness - lfrontalpole,thickness - rfrontalpole,thickness - ltemporalpole,thickness - rtemporalpole,thickness - ltransversetemporal,thickness - rtransversetemporal,thickness - linsula
Support,0.0,0.0,0.0,0.0,0.017372753705015002,0.040994609599009954,0.0,0.015772478887232988,0.07331329269201847,0.033174864177757134,0.0,0.0,0.0,0.0,0.0,0.006680573764266609,0.0,0.04258569299552906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780863302560515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01817590424147799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07405824609023984,0.0,0.0,0.0,0.0,0.10229692201360058,0.011266056348023568,0.0,0.04638964378597938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01877676058003927,0.0,0.0,0.0,0.0,0.0,0.0,0.023612599971530097,0.0,0.0,0.0,0.0,0.0047317436661699075,0.0,0.0,0.0,0.0,0.0,0.02628746481205498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833664513992383,0.022360703812316616,0.0,0.0,0.0,0.031544957774465976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02760183805265773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030165719360950374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008462060101404384,0.0,0.025572291137021128,0.0,0.0,0.0,0.02856571176243306,0.0,0.014195230998509686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02102997184964398,0.0,0.0,0.0,0.0,0.0,0.033628648446984426,0.0,0.0,0.0,0.0,0.0,0.014051844826807566,0.0,0.0,0.0,0.0,0.0,0.0,0.02584247324470358,0.0,0.0,0.0,0.0,0.0,0.007009990616547997,0.0,0.0,0.0,0.015772478887232988,0.0,0.0,0.05458896335589137,0.0,0.0,0.0
Ranking,201,200,199,198,22,7,197,24,3,9,196,195,194,193,192,30,191,6,190,189,188,187,186,185,184,183,31,182,181,180,179,178,177,176,175,174,173,172,21,171,170,169,168,167,166,165,164,163,2,162,161,160,159,0,27,158,5,157,156,155,154,153,152,151,150,149,148,147,146,145,144,143,142,141,140,139,20,138,137,136,135,134,133,17,132,131,130,129,32,128,127,126,125,124,14,123,122,121,120,119,118,117,1,18,116,115,114,10,113,112,111,110,109,108,107,106,105,104,103,13,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,11,85,84,83,82,81,80,79,78,28,77,16,76,75,74,12,73,25,72,71,70,69,68,67,66,65,64,63,62,19,61,60,59,58,57,8,56,55,54,53,52,26,51,50,49,48,47,46,15,45,44,43,42,41,29,40,39,38,23,37,36,4,35,34,33
