Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
39,81.2820512820513,56.93548387096776,83.63095238095238,56.25552070908109,78.9920634920635,36.55172413793103
40,81.21794871794872,55.0,83.38095238095238,53.12862031902279,77.78174603174602,36.89655172413793
41,81.21794871794872,54.354838709677416,83.38095238095238,52.17407486447733,77.78174603174602,36.55172413793103
42,82.75641025641025,54.677419354838705,85.04761904761905,52.50016642284444,79.03174603174602,36.55172413793103
43,82.75641025641025,55.0,85.04761904761905,53.17012138188609,79.03174603174602,36.89655172413793
44,81.98717948717949,54.83870967741937,84.76984126984127,52.77850956233309,77.60317460317461,38.62068965517241
45,84.35897435897435,54.032258064516135,86.15873015873015,51.259057971014485,80.28174603174602,39.31034482758621
46,83.58974358974358,54.35483870967742,84.4920634920635,51.99329354220659,80.28174603174602,38.9655172413793
47,85.12820512820512,54.19354838709678,85.4920634920635,51.547225583114866,84.03174603174602,40.6896551724138
48,87.5,54.677419354838705,88.4920634920635,52.17205229174539,85.89285714285714,40.0
49,87.5,54.032258064516135,88.4920634920635,51.48933419521654,85.89285714285714,37.24137931034483
50,88.26923076923077,54.83870967741935,89.44444444444443,52.72705314009662,85.89285714285714,38.96551724137932
51,87.5,55.483870967741936,88.4920634920635,53.762440842088175,85.14285714285714,39.310344827586206
52,85.89743589743588,55.0,84.77777777777779,53.291496119979094,82.64285714285714,34.827586206896555
53,87.43589743589743,52.58064516129032,87.77777777777779,49.12247899159664,85.14285714285714,32.41379310344828
54,88.2051282051282,52.258064516129025,86.77777777777779,48.58414172686618,89.64285714285714,31.724137931034484
55,88.97435897435898,51.29032258064516,87.75,47.05899363794101,89.64285714285714,33.10344827586207
56,85.1923076923077,49.83870967741935,83.4920634920635,44.41074065253632,85.28174603174602,28.965517241379313
57,86.7948717948718,49.516129032258064,85.1111111111111,44.1110187909387,87.64285714285714,31.379310344827587
58,88.33333333333334,49.516129032258064,88.6111111111111,44.656927782785914,87.64285714285714,34.137931034482754
59,89.87179487179488,49.677419354838705,89.94444444444444,45.076397515527944,88.89285714285714,35.862068965517246
60,89.1025641025641,49.19354838709677,89.41666666666666,44.247005854557344,87.64285714285714,34.137931034482754
61,88.26923076923076,49.83870967741935,86.75,45.44969004637197,86.39285714285714,37.24137931034483
62,87.5,50.32258064516129,87.77777777777779,46.23866503866504,85.14285714285714,38.96551724137932
63,87.5,51.935483870967744,86.75,48.084265615730146,85.14285714285714,37.24137931034483
64,87.5,53.54838709677419,86.44444444444444,50.42650312650312,86.89285714285714,42.41379310344827
65,86.66666666666666,52.74193548387096,85.77777777777779,49.339296909986565,84.57142857142858,40.3448275862069
66,87.5,52.90322580645161,85.77777777777779,49.555269486848424,86.57142857142858,39.310344827586206
67,89.03846153846155,53.225806451612904,88.25,49.76104209799862,86.57142857142858,33.79310344827586
68,89.03846153846155,51.12903225806451,88.25,46.371434937611404,86.57142857142858,31.724137931034488
69,88.26923076923077,52.09677419354838,87.27777777777779,48.24915824915825,86.57142857142858,34.482758620689665
70,87.43589743589743,49.99999999999999,86.27777777777779,44.752671935334476,84.07142857142858,30.68965517241379
71,88.2051282051282,50.32258064516129,87.25,45.28363231083988,84.07142857142858,30.344827586206897
72,88.26923076923077,50.96774193548387,86.75,46.55735785430226,86.57142857142858,34.137931034482754
73,89.03846153846153,50.483870967741936,86.75,45.884368562891915,87.82142857142858,33.103448275862064
74,88.26923076923077,50.967741935483865,86.75,46.68313755388058,86.57142857142858,33.79310344827586
75,88.26923076923077,51.12903225806451,86.75,47.02678118982466,86.57142857142858,34.48275862068965
76,88.26923076923077,51.29032258064516,86.75,46.74309973652079,86.57142857142858,30.344827586206897
77,89.8076923076923,51.12903225806451,86.75,46.73643892339545,89.07142857142858,31.379310344827587
78,89.8076923076923,51.774193548387096,88.25,47.922431877809444,87.82142857142858,33.44827586206897
79,91.41025641025641,51.774193548387096,89.75,47.919583271905246,89.07142857142858,32.758620689655174
80,90.64102564102565,52.741935483870975,90.08333333333334,49.48234556980687,87.82142857142858,33.44827586206897
81,90.57692307692307,50.80645161290322,86.91666666666666,46.73609672061684,90.5,33.44827586206897
82,91.41025641025641,54.35483870967742,87.41666666666666,52.00527009222661,93.0,35.862068965517246
83,90.64102564102565,53.70967741935484,87.41666666666666,50.90686498855835,91.75,34.827586206896555
84,90.64102564102565,54.67741935483872,87.41666666666666,52.5603805551174,91.75,35.51724137931034
85,91.41025641025641,54.83870967741935,87.41666666666666,52.64617683657931,93.0,37.93103448275862
86,91.41025641025641,53.87096774193549,87.41666666666666,51.31104209799862,93.0,39.6551724137931
87,92.24358974358974,54.032258064516135,88.75,51.4448912135411,93.0,39.6551724137931
88,92.24358974358974,54.51612903225807,88.75,52.240836940836935,93.0,39.6551724137931
89,92.24358974358974,54.35483870967742,88.75,51.844166575859944,93.0,39.6551724137931
90,92.24358974358974,54.03225806451612,88.75,51.506995420038905,93.0,39.6551724137931
91,90.7051282051282,53.87096774193549,85.98809523809524,51.334842210929175,93.0,39.310344827586206
92,90.7051282051282,53.87096774193549,87.08333333333334,51.49526042300979,91.75,39.310344827586206
93,89.87179487179489,52.58064516129033,85.48809523809524,49.49087024087024,90.5,38.620689655172406
94,91.47435897435898,52.41935483870968,87.32142857142858,49.308477995434515,93.0,38.620689655172406
95,89.16666666666666,52.25806451612904,84.77777777777779,49.24645550527903,91.75,37.93103448275862
96,89.16666666666666,52.25806451612904,84.77777777777779,49.11965811965812,91.75,38.27586206896551
97,89.93589743589743,52.25806451612904,85.01587301587301,48.84028004794595,93.0,36.20689655172414
98,89.93589743589743,52.58064516129033,85.01587301587301,49.33195307108351,93.0,35.86206896551724
99,91.47435897435898,50.80645161290322,89.01587301587301,46.69400527009223,93.0,35.172413793103445
100,92.3076923076923,49.03225806451613,91.80952380952381,44.40219124887317,91.57142857142858,34.827586206896555
