Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
29,80.44871794871794,58.54838709677419,81.43650793650792,58.907388663967616,78.10317460317461,40.3448275862069
30,78.14102564102565,59.67741935483872,79.6031746031746,57.7626273327052,76.67460317460318,50.68965517241379
31,78.97435897435898,57.741935483870975,79.99999999999999,57.4132570214113,81.17460317460318,51.03448275862068
32,77.37179487179488,57.258064516129025,79.33333333333333,57.013441313628974,75.42460317460318,51.37931034482758
33,77.43589743589745,58.225806451612904,77.0,57.50586904482253,74.53174603174602,53.448275862068954
34,81.28205128205128,56.61290322580645,78.45238095238093,54.840367157263884,85.32142857142858,49.99999999999999
35,85.12820512820514,56.29032258064517,84.52777777777777,54.21608391608392,84.34920634920636,47.93103448275861
36,79.74358974358975,55.96774193548388,78.51190476190476,53.56364284150662,81.67063492063491,46.20689655172413
37,82.82051282051283,55.80645161290323,79.08333333333333,52.65301267854987,86.71031746031746,45.86206896551724
38,81.34615384615384,56.935483870967744,79.76190476190476,54.95385987491251,82.78174603174602,45.51724137931035
39,74.8076923076923,57.09677419354839,69.0952380952381,51.67449509554773,67.7420634920635,38.275862068965516
40,77.82051282051283,57.41935483870968,69.49458874458874,51.26093643198906,75.46031746031746,38.275862068965516
41,79.67948717948718,58.064516129032256,78.54220779220779,57.296698027036896,82.92063492063491,43.793103448275865
42,82.05128205128207,56.12903225806451,81.60714285714286,53.945146958304846,81.35317460317461,47.93103448275862
43,78.91025641025642,54.19354838709677,78.71428571428571,51.74116163872261,80.6984126984127,51.379310344827594
44,78.14102564102565,55.967741935483865,70.04761904761904,48.59615295713694,76.71031746031746,41.03448275862068
45,82.75641025641025,54.83870967741935,79.78571428571429,52.17072177072176,84.39285714285714,39.655172413793096
46,84.2948717948718,53.87096774193549,83.04761904761904,50.69092224979322,83.71428571428571,45.172413793103445
47,85.83333333333333,55.0,85.33333333333333,51.818006111654014,83.71428571428571,46.20689655172414
48,83.46153846153847,54.67741935483872,81.44444444444444,52.52163778250734,82.78174603174602,41.37931034482758
49,79.61538461538461,53.064516129032256,80.26984126984128,51.34579550883899,78.1984126984127,44.13793103448276
50,81.08974358974359,54.677419354838705,78.34920634920636,52.789643589100116,82.03174603174602,34.82758620689655
51,84.16666666666666,55.483870967741936,81.69841269841271,52.617122778413105,88.53174603174602,43.79310344827586
52,82.62820512820514,55.16129032258065,79.76984126984128,52.640326040326045,82.07142857142858,43.10344827586207
53,83.39743589743588,55.0,80.86111111111111,52.72791588379823,80.46031746031746,43.44827586206897
54,84.16666666666666,57.258064516129046,79.34920634920636,56.92193290580387,88.57142857142858,42.41379310344827
55,81.7948717948718,57.258064516129046,78.5357142857143,57.94435920522877,84.46428571428571,39.310344827586206
56,80.96153846153848,57.0967741935484,77.04761904761905,57.61363636363636,83.39285714285714,41.37931034482758
57,80.1923076923077,55.645161290322584,77.88095238095238,54.048023223411334,79.96428571428571,42.068965517241374
58,80.96153846153847,55.96774193548388,79.21428571428572,54.56573769124445,80.46428571428571,40.689655172413794
59,81.7948717948718,54.516129032258064,78.53571428571429,52.64330830459862,83.21428571428571,41.37931034482758
60,81.7948717948718,54.516129032258064,78.53571428571429,52.579758980947,83.21428571428571,42.06896551724138
61,79.48717948717949,55.16129032258065,76.53174603174604,53.58190113190112,82.10317460317461,44.48275862068965
62,75.7051282051282,54.032258064516135,78.08333333333334,52.39576719576719,73.69047619047619,43.10344827586207
63,74.16666666666666,55.0,74.08333333333334,53.71011404066344,73.69047619047619,45.51724137931034
64,77.94871794871794,55.483870967741936,76.79365079365081,53.877122314622305,77.99603174603175,47.58620689655172
65,74.93589743589743,55.161290322580655,75.54761904761905,54.12605055363101,74.19047619047619,47.241379310344826
66,74.93589743589743,54.83870967741935,74.71428571428571,53.12776436033204,75.3015873015873,42.758620689655174
67,78.07692307692307,55.483870967741936,79.33333333333334,54.12239323620397,77.44047619047619,40.3448275862069
68,81.85897435897436,55.645161290322584,79.21428571428572,53.52433261183262,84.10714285714286,36.55172413793103
69,77.24358974358974,54.67741935483872,75.25000000000001,51.88787878787879,78.77380952380952,40.0
70,76.53846153846153,54.83870967741935,74.67857142857143,51.79113495200452,77.8015873015873,40.3448275862069
71,77.24358974358975,54.19354838709677,75.96428571428572,51.37618573999648,77.6626984126984,37.58620689655173
72,80.32051282051282,54.032258064516135,77.64285714285714,51.26490445735296,82.85714285714286,33.79310344827586
73,80.25641025641025,54.19354838709678,78.16666666666666,51.43950037968028,81.42857142857142,32.758620689655174
74,79.48717948717947,54.19354838709678,77.63095238095238,52.50803461850315,79.42857142857142,31.379310344827587
75,80.32051282051282,53.87096774193549,77.63095238095238,50.40944917543383,80.67857142857142,30.344827586206897
76,81.08974358974359,54.51612903225807,77.91666666666666,52.23177521629534,79.92857142857142,32.758620689655174
77,77.24358974358975,52.90322580645161,78.58333333333333,49.483475101896154,75.12301587301587,35.51724137931034
78,81.73076923076924,54.354838709677416,75.66666666666666,45.56078431372549,72.42460317460318,35.51724137931034
79,83.26923076923076,53.87096774193549,77.0,44.742063492063494,73.85317460317461,32.41379310344828
80,83.33333333333334,54.19354838709677,76.66666666666666,45.38544654401385,76.03571428571429,32.75862068965517
81,83.33333333333334,53.70967741935484,76.66666666666666,44.45235857934695,76.03571428571429,33.44827586206897
82,78.7820512820513,54.032258064516135,73.88095238095238,44.98835100228289,71.90873015873015,38.275862068965516
83,79.61538461538461,53.87096774193549,75.21428571428571,45.92524807105852,71.90873015873015,40.3448275862069
84,78.84615384615384,53.54838709677419,75.21428571428571,45.21428571428571,70.48015873015872,39.655172413793096
85,80.32051282051283,53.225806451612904,76.83333333333333,43.79132750986298,71.73015873015872,40.3448275862069
86,85.7051282051282,53.064516129032256,79.16666666666666,44.16699528541634,78.53571428571429,39.655172413793096
87,85.7051282051282,54.35483870967742,79.16666666666666,46.79108192266087,78.53571428571429,40.0
