Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
60,88.91025641025641,53.064516129032256,90.91666666666666,49.5961601457291,85.64285714285714,50.3448275862069
61,88.91025641025641,53.87096774193549,90.38888888888889,50.54525916405129,85.28174603174602,53.10344827586207
62,87.37179487179486,54.83870967741935,88.16666666666667,51.435237556561084,85.28174603174602,53.79310344827586
63,89.74358974358975,55.80645161290323,89.80555555555556,52.59399315281669,88.89285714285714,52.758620689655174
64,89.1025641025641,55.16129032258065,88.11111111111111,51.76768907317039,89.21031746031746,57.58620689655173
65,89.8076923076923,52.58064516129032,89.27777777777779,49.277406995427015,88.32142857142858,52.41379310344828
66,89.03846153846153,52.58064516129032,88.77777777777779,49.301438023608895,85.82142857142858,51.379310344827594
67,91.4102564102564,54.677419354838705,90.33333333333334,51.59468631241314,90.64285714285714,49.6551724137931
68,91.47435897435898,54.67741935483872,90.33333333333334,51.57633812701944,91.39285714285714,49.310344827586206
69,89.87179487179486,54.83870967741937,88.72222222222223,51.74349799306697,88.71428571428571,49.310344827586206
70,89.1025641025641,54.83870967741935,88.5,51.63142352693243,87.46428571428571,49.655172413793096
71,89.1025641025641,53.38709677419355,88.72222222222223,49.89268279519294,87.46428571428571,48.62068965517242
72,86.6025641025641,53.38709677419355,85.46031746031747,50.0234886441783,84.39285714285714,46.89655172413793
73,86.66666666666667,53.54838709677419,86.72222222222223,50.279180828749794,82.96428571428571,46.55172413793103
74,87.43589743589743,53.70967741935484,86.96031746031747,50.36991131959273,84.39285714285714,48.96551724137932
75,88.2051282051282,54.032258064516135,87.62698412698413,50.58222141903356,86.89285714285714,51.03448275862068
76,91.28205128205128,54.19354838709678,90.38888888888889,50.92842630868116,89.57142857142858,48.27586206896551
77,93.78205128205128,52.90322580645161,94.66666666666666,49.653801401910414,91.88888888888889,49.6551724137931
78,93.01282051282051,52.41935483870968,96.0,49.06384097919137,89.03174603174602,48.275862068965516
79,92.94871794871796,53.54838709677419,93.5,50.398982498982505,90.14285714285714,44.482758620689665
80,93.71794871794872,56.61290322580645,93.5,54.58769893552502,91.75,44.13793103448277
81,92.11538461538461,52.41935483870968,93.13888888888889,48.90239245456637,90.32142857142858,43.44827586206897
82,93.84615384615384,52.90322580645161,96.0,49.899714536671055,90.32142857142858,43.79310344827586
83,93.01282051282051,55.16129032258065,93.5,52.78210482670752,90.32142857142858,42.75862068965518
84,93.01282051282051,55.16129032258065,93.5,52.83764343546952,90.32142857142858,43.10344827586208
85,93.01282051282051,53.54838709677419,93.83333333333334,50.78932824352614,90.14285714285714,45.17241379310345
86,93.78205128205128,52.41935483870967,93.83333333333334,49.45292668791654,91.39285714285714,44.827586206896555
87,93.01282051282051,52.09677419354839,94.0,48.976519761509614,90.14285714285714,44.827586206896555
88,92.24358974358974,53.38709677419355,92.33333333333334,50.57155081741024,90.14285714285714,44.827586206896555
89,92.17948717948717,53.38709677419355,91.83333333333334,50.540107548035934,90.14285714285714,46.55172413793104
90,94.55128205128204,52.09677419354838,95.5,48.96977124183007,91.57142857142858,48.62068965517242
91,94.48717948717947,52.41935483870967,93.5,49.30420741497592,93.0,48.275862068965516
92,93.7179487179487,51.61290322580644,93.5,48.38957925896845,91.57142857142858,48.275862068965516
93,96.02564102564102,51.774193548387096,96.0,48.54121054552089,94.25,49.6551724137931
94,95.25641025641025,51.93548387096773,94.33333333333334,48.67995430495431,94.25,49.6551724137931
95,95.25641025641025,50.322580645161295,93.5,46.90896509787065,94.25,44.137931034482754
96,95.25641025641025,50.64516129032258,93.5,47.32550199071454,94.25,44.827586206896555
97,96.15384615384616,50.80645161290322,96.75,47.059811760786275,94.82142857142858,39.6551724137931
98,96.15384615384616,50.967741935483865,96.75,47.2772030651341,94.82142857142858,39.6551724137931
99,96.15384615384616,48.87096774193548,95.08333333333334,44.99991708328749,96.25,41.37931034482758
100,96.08974358974359,48.225806451612904,98.0,44.5229245356053,92.32142857142858,43.10344827586207
