Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
37,74.87179487179488,52.09677419354839,76.0079365079365,48.445538916396366,73.53571428571429,36.89655172413793
38,75.64102564102565,52.90322580645162,79.47619047619048,49.52815204119552,68.81349206349206,39.310344827586206
39,76.41025641025641,52.90322580645161,79.95238095238096,49.53684210526316,70.2420634920635,40.000000000000014
40,76.41025641025641,52.09677419354839,79.95238095238096,48.26582491582492,70.2420634920635,38.275862068965516
41,74.87179487179489,52.741935483870975,76.63095238095238,49.14131674027353,71.85317460317461,38.27586206896552
42,77.17948717948718,53.064516129032256,78.8015873015873,50.373406341941816,72.7420634920635,36.89655172413793
43,77.24358974358975,52.58064516129033,78.57539682539684,49.63545222338326,75.2420634920635,36.89655172413793
44,78.01282051282053,52.41935483870968,78.85317460317461,49.61884235475567,76.67063492063491,37.93103448275862
45,74.8076923076923,52.741935483870975,76.00396825396827,49.65077578080674,71.4920634920635,37.93103448275862
46,74.03846153846153,52.41935483870968,76.97619047619048,49.95136943666355,70.2420634920635,36.896551724137936
47,73.26923076923077,53.064516129032256,76.97619047619048,50.692249088412765,69.30952380952381,37.93103448275862
48,72.56410256410257,52.41935483870968,77.53174603174604,49.34857300925946,66.45238095238095,38.275862068965516
49,74.87179487179488,54.516129032258064,77.25,52.39639233588066,72.42460317460318,45.172413793103445
50,74.1025641025641,53.064516129032256,77.31349206349208,50.747260290280316,68.81349206349208,44.482758620689665
51,74.1025641025641,53.87096774193547,77.31349206349208,51.71056496605498,68.81349206349208,45.51724137931035
52,74.93589743589743,53.38709677419355,77.98015873015873,50.62390386112357,71.31349206349208,44.137931034482754
53,77.30769230769232,53.225806451612904,79.06349206349206,50.68446969696969,73.81349206349208,44.137931034482754
54,73.33333333333334,52.41935483870968,72.4563492063492,49.523817194937884,72.56349206349208,43.79310344827586
55,73.33333333333334,51.935483870967744,72.4563492063492,48.575786159950326,72.56349206349208,43.10344827586207
56,73.3974358974359,54.35483870967742,72.97619047619048,51.54612445636089,69.45238095238095,43.793103448275865
57,71.7948717948718,54.032258064516135,72.46428571428571,50.939423715792884,66.95238095238095,43.44827586206897
58,71.7948717948718,53.54838709677419,72.46428571428571,50.54089143570138,66.95238095238095,43.44827586206897
59,73.33333333333334,53.225806451612904,77.79761904761905,50.25948269884197,66.95238095238095,45.172413793103445
60,74.93589743589745,52.258064516129025,78.29761904761905,48.77079880467631,70.20238095238095,44.827586206896555
61,74.93589743589745,52.09677419354839,78.29761904761905,48.60141701687347,70.20238095238095,44.13793103448276
62,74.93589743589745,52.09677419354838,78.29761904761905,48.34149905363018,70.20238095238095,44.13793103448276
63,74.93589743589745,52.58064516129032,78.29761904761905,48.725211157259835,70.20238095238095,43.44827586206897
64,74.16666666666667,50.16129032258065,77.19047619047619,46.46979535846168,68.95238095238095,45.51724137931034
