Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
47,84.2948717948718,53.064516129032256,83.7420634920635,49.826904605542374,83.32142857142858,58.96551724137932
48,82.6923076923077,52.90322580645161,81.52777777777779,49.75979567460298,83.32142857142858,57.58620689655173
49,84.2948717948718,53.225806451612904,82.90873015873015,50.00004014709897,85.32142857142858,59.310344827586206
50,85.0,53.38709677419355,82.10317460317461,50.14881260422057,88.57142857142858,55.86206896551723
51,85.76923076923076,54.35483870967742,83.05555555555557,51.07277830487034,88.57142857142858,57.241379310344826
52,87.43589743589743,55.967741935483865,85.19444444444443,52.603479290979294,87.82142857142858,59.6551724137931
53,86.6025641025641,56.12903225806451,84.22222222222221,52.73558066525334,87.82142857142858,60.0
54,85.8974358974359,56.12903225806451,82.94444444444443,52.77302378294494,87.82142857142858,58.62068965517242
55,88.2051282051282,55.645161290322584,88.05555555555556,52.046494794172816,87.82142857142858,65.51724137931035
56,87.5,55.80645161290323,88.52777777777779,52.18188279798187,85.46031746031746,66.55172413793103
57,93.78205128205128,56.93548387096776,91.97222222222221,53.03407690795367,96.25,69.99999999999999
58,92.94871794871794,57.25806451612904,91.83333333333334,53.33841533841534,95.0,69.3103448275862
59,92.11538461538461,56.935483870967744,90.52777777777779,53.08349659665449,94.25,68.62068965517241
60,91.34615384615384,56.12903225806453,91.77777777777779,52.38580989896779,91.71031746031746,68.27586206896551
61,92.11538461538461,54.83870967741935,90.86111111111111,51.27616077616077,95.13888888888889,67.93103448275862
62,92.94871794871794,54.516129032258064,91.83333333333334,51.06071832387622,95.13888888888889,65.86206896551724
63,92.94871794871794,54.516129032258064,91.83333333333334,51.06187506187506,95.13888888888889,65.86206896551724
64,92.88461538461539,55.16129032258065,91.08333333333334,51.56256558438844,95.0,67.58620689655172
65,89.80769230769229,55.645161290322584,87.75,51.95440180196279,93.88888888888889,68.27586206896552
66,93.01282051282051,55.80645161290323,91.55555555555557,52.1712840660209,94.64285714285714,65.17241379310344
67,93.78205128205127,55.645161290322584,91.55555555555557,52.10543545837665,95.89285714285714,62.41379310344828
68,93.01282051282051,56.774193548387096,91.55555555555557,53.15763815763817,94.64285714285714,63.44827586206897
69,93.01282051282051,56.61290322580645,90.22222222222221,52.90869861458096,95.89285714285714,64.48275862068965
70,93.01282051282051,55.96774193548388,90.12698412698413,52.36916283820308,95.32142857142858,64.13793103448276
71,92.94871794871794,54.83870967741935,89.57142857142858,51.43179545800514,97.32142857142858,59.310344827586206
72,91.41025641025641,54.83870967741935,88.61904761904762,51.499509701241195,96.07142857142858,57.58620689655172
73,95.25641025641025,54.516129032258064,92.33333333333334,51.04247527456731,98.75,57.58620689655172
74,95.25641025641025,54.19354838709677,92.33333333333334,50.768947077263505,98.75,57.241379310344826
75,95.32051282051282,53.70967741935484,93.22222222222221,50.35188642877741,97.32142857142858,53.79310344827586
76,95.32051282051282,54.516129032258064,93.22222222222221,51.22025441000774,97.32142857142858,54.137931034482754
77,93.78205128205127,56.12903225806451,92.72222222222221,52.823749033663645,93.57142857142858,56.20689655172413
78,92.94871794871793,55.16129032258065,92.72222222222221,51.836762230144586,91.07142857142858,56.89655172413792
79,94.55128205128206,56.61290322580645,92.88888888888889,53.42365489071551,95.5,56.551724137931025
80,93.71794871794872,57.0967741935484,93.22222222222221,54.00565092634058,93.88888888888889,54.48275862068965
81,91.41025641025641,55.96774193548388,89.6547619047619,52.726912839663115,94.96031746031746,54.82758620689655
82,91.41025641025641,56.61290322580645,89.6547619047619,53.45577722240681,94.96031746031746,55.51724137931035
83,93.84615384615384,57.74193548387099,91.5,54.734007804085664,95.5,55.172413793103445
84,93.84615384615384,56.61290322580645,93.5,53.46041838213696,91.88888888888889,55.172413793103445
85,94.55128205128206,55.322580645161295,92.38888888888889,52.1984391092984,94.25,51.37931034482758
86,95.38461538461539,55.322580645161295,93.5,52.12455909403907,94.25,53.44827586206897
87,95.38461538461539,54.677419354838705,93.5,51.49119167869168,94.25,53.44827586206897
88,95.38461538461539,55.0,93.5,51.759917188637004,94.25,54.137931034482754
89,95.38461538461539,55.0,93.5,51.759917188637004,94.25,54.137931034482754
90,94.61538461538461,55.322580645161295,93.5,52.053471942703446,93.0,54.827586206896555
91,94.61538461538461,54.35483870967742,93.5,51.00246918996919,93.0,61.72413793103449
92,95.38461538461539,55.64516129032258,95.5,52.1398714589504,93.0,62.41379310344828
93,95.38461538461539,55.483870967741936,95.5,52.042902214273184,93.0,62.06896551724138
94,96.15384615384616,54.677419354838705,95.5,51.30137255364116,94.25,58.96551724137932
95,96.15384615384616,55.645161290322584,95.83333333333334,52.25276827612756,94.82142857142858,60.0
96,95.38461538461539,55.322580645161295,95.5,51.951467818640495,92.82142857142858,59.6551724137931
97,96.15384615384616,50.967741935483865,98.33333333333334,47.738405744454134,93.57142857142858,51.72413793103448
98,96.92307692307693,48.87096774193547,98.33333333333334,45.60891443265864,94.82142857142858,48.62068965517242
99,96.92307692307693,49.354838709677416,98.33333333333334,46.17169251942172,94.82142857142858,49.6551724137931
100,96.92307692307693,49.19354838709677,98.33333333333334,45.965537532399104,94.82142857142858,48.96551724137931
