Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
25,73.97435897435898,52.09677419354839,71.40873015873015,48.318880981419674,75.7420634920635,32.41379310344828
26,76.2820512820513,54.19354838709678,74.04761904761905,51.79787704555507,76.9920634920635,31.379310344827587
27,76.41025641025641,53.54838709677419,75.46428571428571,50.86805248415155,76.9920634920635,31.03448275862069
28,73.2051282051282,53.54838709677419,70.71428571428571,50.448078753032306,75.7420634920635,33.44827586206897
29,73.14102564102565,53.225806451612904,71.21825396825396,49.667582417582416,74.31349206349206,35.172413793103445
30,73.2051282051282,55.16129032258065,71.04761904761904,52.530427463036155,73.81349206349206,41.724137931034484
31,73.97435897435898,57.09677419354839,71.80952380952381,55.18543328017013,73.67460317460316,45.86206896551724
32,78.58974358974359,51.935483870967744,81.53968253968253,48.22990628745778,75.78174603174602,36.896551724137936
33,75.51282051282053,52.90322580645161,78.76190476190476,49.48464868464868,71.85317460317461,41.37931034482758
34,72.37179487179488,52.58064516129032,76.07034632034632,48.95416687260765,70.42460317460318,40.689655172413794
35,71.60256410256409,52.58064516129032,72.73701298701299,49.09413487561913,70.42460317460318,42.41379310344828
36,71.60256410256409,52.90322580645162,72.73701298701299,49.52142857142857,70.42460317460318,40.00000000000001
37,69.16666666666667,53.064516129032256,70.30844155844156,49.66726874657909,69.17460317460318,40.0
38,74.67948717948718,50.483870967741936,78.16558441558442,46.56864270994706,72.35317460317461,37.93103448275862
39,74.74358974358975,50.806451612903224,78.46320346320347,47.00954769867813,70.92460317460318,39.310344827586206
40,73.2051282051282,50.64516129032258,74.23701298701299,46.78713033593094,70.92460317460318,38.96551724137931
41,70.76923076923077,50.322580645161295,72.27777777777779,46.60473298631193,69.81349206349208,38.96551724137931
42,71.53846153846153,51.29032258064516,70.93253968253968,47.881753823549055,72.4920634920635,43.793103448275865
43,69.93589743589743,51.29032258064516,70.37698412698413,47.995179682885826,71.2420634920635,41.37931034482758
44,70.76923076923077,52.41935483870968,71.25,49.373517332272165,71.38095238095238,41.03448275862068
45,74.80769230769229,49.03225806451613,74.73015873015873,44.650734929110214,71.95238095238095,35.172413793103445
46,72.37179487179486,49.838709677419345,72.06349206349208,45.83484168810256,66.84126984126985,35.51724137931034
47,73.14102564102564,49.354838709677416,72.2420634920635,44.93943188180346,68.26984126984127,34.82758620689655
48,71.6025641025641,50.0,70.39682539682539,45.86141748750445,66.84126984126985,37.58620689655172
49,70.76923076923077,51.45161290322581,74.15873015873017,48.231158388457345,67.4126984126984,53.10344827586207
50,69.23076923076924,53.225806451612904,69.06746031746032,50.08925528588308,70.84126984126985,54.82758620689655
51,71.60256410256412,52.258064516129025,71.14285714285714,49.06782569282569,70.84126984126985,51.37931034482758
52,73.97435897435898,51.77419354838709,72.85714285714286,48.66688606825524,72.26984126984128,52.41379310344827
53,73.2051282051282,51.77419354838709,71.96428571428571,48.64076166471803,72.26984126984128,51.03448275862069
54,74.03846153846153,51.29032258064516,72.85714285714286,48.18566264102971,72.26984126984128,51.72413793103448
55,74.87179487179488,51.774193548387096,73.03571428571429,48.82397563853266,73.51984126984128,51.72413793103448
56,73.91025641025642,52.90322580645161,70.4484126984127,49.841871578713686,73.87698412698413,58.96551724137932
57,72.37179487179488,51.774193548387096,70.09126984126983,49.04889621577211,71.1984126984127,59.6551724137931
58,72.3076923076923,52.258064516129025,69.60317460317461,49.44119323721999,72.4484126984127,60.0
59,72.37179487179489,52.58064516129032,69.85317460317461,49.83448915255414,71.01984126984128,65.17241379310346
60,70.0,51.935483870967744,64.85317460317461,49.12623182497737,71.01984126984128,62.758620689655174
61,70.76923076923077,50.322580645161295,65.77380952380953,47.907727128778596,70.56349206349206,62.758620689655174
62,70.00000000000001,50.80645161290323,65.56746031746032,48.17945145080126,69.45238095238095,63.10344827586207
63,68.52564102564102,51.29032258064516,65.56746031746033,48.71125235457005,65.84126984126985,64.48275862068965
64,74.67948717948718,50.32258064516129,74.60714285714286,48.10788807936171,73.55952380952381,71.72413793103449
65,74.67948717948718,50.806451612903224,74.60714285714286,48.425788223090656,73.55952380952381,72.06896551724138
66,74.67948717948718,49.516129032258064,74.60714285714286,47.3028524129425,73.55952380952381,67.24137931034483
67,72.24358974358974,50.0,73.02777777777779,47.778330408596965,70.88095238095238,70.6896551724138
68,72.17948717948717,49.83870967741936,72.53174603174604,47.406565051738895,70.17063492063491,67.58620689655172
69,71.41025641025641,47.25806451612903,70.61507936507937,45.216674629718106,71.2420634920635,62.758620689655174
70,70.64102564102564,46.61290322580645,70.61507936507937,44.89470454444736,69.9920634920635,62.06896551724138
71,70.64102564102564,47.74193548387097,71.4484126984127,45.465378790456185,71.81349206349208,60.0
72,77.17948717948718,45.16129032258065,78.94444444444444,43.535684576441966,71.42063492063491,57.931034482758626
73,77.17948717948718,44.03225806451612,78.66666666666666,42.40593725599846,71.55952380952381,55.86206896551723
