Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
60,88.14102564102564,54.03225806451612,88.88888888888889,50.73454341006523,85.28174603174602,53.44827586206897
61,90.57692307692307,52.74193548387096,90.91666666666666,49.44676659797627,89.21031746031746,57.58620689655173
62,90.57692307692307,51.935483870967744,92.25,48.728926500825835,87.21031746031746,53.79310344827586
63,88.26923076923076,52.58064516129032,89.75,49.362824675324674,83.28174603174602,54.137931034482754
64,90.57692307692307,52.25806451612904,90.25,48.95906687047578,88.32142857142858,52.41379310344828
65,89.8076923076923,52.58064516129032,89.27777777777779,49.277406995427015,88.32142857142858,52.41379310344828
66,92.94871794871793,54.354838709677416,89.7936507936508,51.12037793287793,96.07142857142858,53.10344827586207
67,91.4102564102564,54.677419354838705,90.33333333333334,51.59468631241314,90.64285714285714,49.6551724137931
68,91.47435897435898,54.67741935483872,90.33333333333334,51.57633812701944,91.39285714285714,49.310344827586206
69,89.87179487179486,54.83870967741937,88.72222222222223,51.74349799306697,88.71428571428571,49.310344827586206
70,89.80769230769229,55.483870967741936,88.03174603174602,52.24886877222806,90.64285714285714,51.37931034482758
71,89.74358974358975,55.16129032258065,88.79365079365078,51.947766537936175,90.64285714285714,51.03448275862068
72,90.57692307692307,53.38709677419355,88.30555555555556,50.14885891660739,92.07142857142858,50.689655172413794
73,92.94871794871793,51.774193548387096,92.30555555555556,48.26157892286925,93.0,48.96551724137932
74,92.94871794871793,51.935483870967744,93.55555555555556,48.46775756223754,91.57142857142858,48.275862068965516
75,92.94871794871796,52.58064516129033,92.16666666666666,49.27836293398029,91.57142857142858,45.17241379310345
76,93.71794871794872,54.516129032258064,93.5,51.45910755910755,91.57142857142858,46.20689655172414
77,94.48717948717949,53.548387096774206,93.5,50.236580086580084,92.82142857142858,45.17241379310345
78,93.65384615384616,53.87096774193549,92.0,50.64173041684286,92.82142857142858,46.89655172413793
79,92.94871794871796,53.54838709677419,93.5,50.398982498982505,90.14285714285714,44.482758620689665
80,93.71794871794872,56.61290322580645,93.5,54.58769893552502,91.75,44.13793103448277
81,92.11538461538461,52.41935483870968,93.13888888888889,48.90239245456637,90.32142857142858,43.44827586206897
82,92.11538461538461,53.38709677419355,93.13888888888889,50.30568730786122,90.32142857142858,43.44827586206897
83,90.57692307692308,53.38709677419355,89.71031746031747,50.07447676705548,90.32142857142858,45.17241379310345
84,92.94871794871796,54.51612903225807,95.5,51.925619064328735,87.82142857142858,43.793103448275865
85,93.78205128205128,55.322580645161295,93.5,52.97243985399907,91.57142857142858,43.10344827586207
86,95.32051282051282,52.258064516129025,93.5,48.94716209716209,95.0,45.172413793103445
87,94.55128205128204,52.90322580645161,93.5,49.84590835895184,93.0,45.86206896551724
88,96.15384615384616,52.41935483870967,98.0,49.1410906298003,93.0,42.75862068965516
89,96.08974358974359,52.41935483870967,96.0,49.19330737856878,95.0,43.10344827586207
90,95.32051282051282,52.258064516129025,96.0,49.075933717728944,93.75,45.17241379310345
91,93.78205128205128,51.129032258064505,95.5,47.88420291488242,90.32142857142858,47.93103448275862
92,93.7179487179487,51.61290322580644,93.5,48.38957925896845,91.57142857142858,48.275862068965516
93,95.32051282051282,51.12903225806451,95.5,47.87442353038113,93.0,48.96551724137932
94,96.08974358974359,51.45161290322581,98.0,48.1893545136732,93.39285714285714,48.96551724137932
95,96.08974358974359,50.967741935483865,98.0,47.80324930530632,92.32142857142858,51.37931034482758
96,96.08974358974359,50.967741935483865,98.0,47.80324930530632,92.32142857142858,51.37931034482758
97,96.92307692307693,48.387096774193544,98.0,44.821629378652275,94.82142857142858,44.48275862068966
98,96.92307692307693,47.258064516129025,98.0,43.34420784999205,94.82142857142858,41.37931034482758
99,96.15384615384616,47.09677419354839,98.0,43.31054081254304,93.39285714285714,42.06896551724138
100,96.92307692307693,47.74193548387096,98.0,43.97976576424852,94.82142857142858,42.41379310344828
