Number of features,Accuracy_SRPBS,Accuracy_OPP,Precision_SRPBS,Precision_OPP,Recall_SRPBS,Recall_OPP
41,74.8076923076923,53.38709677419355,78.47222222222221,48.97115565593826,68.81349206349206,33.103448275862064
42,72.50000000000001,52.74193548387096,78.2936507936508,47.381384760675374,64.8452380952381,31.03448275862069
43,74.03846153846155,52.9032258064516,78.47222222222221,47.17325414000605,67.38492063492063,26.551724137931036
44,72.37179487179486,56.12903225806451,77.0,56.804660244557944,65.38492063492063,28.96551724137931
45,74.80769230769232,58.38709677419355,79.16666666666666,59.60151944419679,68.81349206349206,32.41379310344828
46,75.64102564102565,57.90322580645161,79.4047619047619,57.87839534607269,70.06349206349206,34.137931034482754
47,75.64102564102565,58.06451612903227,79.4047619047619,58.068314726209465,70.06349206349206,34.13793103448276
48,75.64102564102565,58.54838709677419,79.4047619047619,58.86654068325895,70.06349206349206,35.86206896551724
49,75.64102564102565,57.41935483870968,79.4047619047619,57.19026733500417,70.06349206349206,31.724137931034477
50,75.64102564102565,57.74193548387096,79.4047619047619,57.193342724639,70.06349206349206,31.379310344827587
51,75.64102564102565,57.25806451612904,79.4047619047619,56.82302118171684,70.06349206349206,30.689655172413797
52,72.43589743589743,59.67741935483872,78.9126984126984,61.08925845396434,66.59126984126985,36.20689655172414
53,72.37179487179488,58.709677419354854,79.05555555555556,59.43729799612153,66.59126984126985,34.82758620689655
54,72.37179487179488,59.354838709677416,80.53174603174604,59.52653283535636,63.16269841269841,37.93103448275862
55,73.2051282051282,59.67741935483872,80.38888888888889,59.55003495711857,64.59126984126985,39.310344827586206
56,72.37179487179488,60.16129032258065,82.16666666666667,61.02057542847016,63.16269841269841,40.689655172413794
57,73.14102564102565,60.0,81.2936507936508,61.392789175397866,64.59126984126985,38.620689655172406
58,72.37179487179488,59.51612903225807,81.05555555555557,60.66355282144756,63.16269841269841,37.586206896551715
59,72.37179487179488,59.35483870967742,77.96031746031746,60.319164667461884,64.59126984126985,37.241379310344826
60,70.96153846153847,59.999999999999986,75.26984126984128,61.06420101196977,62.98412698412699,39.65517241379311
61,70.12820512820512,61.29032258064516,76.97619047619048,62.50107018585279,61.73412698412699,42.41379310344828
62,69.2948717948718,61.12903225806451,75.97619047619048,62.11645480123741,59.73412698412699,42.06896551724138
63,70.83333333333333,58.225806451612904,78.38095238095238,56.70698745698746,57.37301587301588,34.48275862068966
64,70.06410256410255,58.548387096774185,76.71428571428571,57.070623820623815,57.37301587301588,35.172413793103445
65,70.1923076923077,56.61290322580645,72.78571428571428,55.48141186299082,61.12301587301588,33.103448275862064
66,72.50000000000001,57.41935483870968,74.46428571428571,56.39647770530123,64.5952380952381,35.172413793103445
67,71.66666666666667,57.74193548387096,74.28571428571429,56.96006616362653,63.345238095238095,35.862068965517246
68,71.66666666666667,58.064516129032256,74.28571428571429,57.59443179799217,63.345238095238095,36.20689655172414
69,72.43589743589745,57.741935483870975,74.28571428571429,57.3251455287059,64.77380952380952,35.862068965517246
70,73.26923076923077,58.87096774193547,78.26190476190476,59.41070106364225,62.23412698412699,38.62068965517242
71,72.5,58.87096774193547,77.36904761904762,59.54057119351237,62.23412698412699,38.27586206896552
72,73.33333333333334,59.35483870967742,77.54761904761904,60.373211932994536,63.48412698412699,38.62068965517242
73,72.50000000000001,60.0,76.54761904761904,61.06507480868095,63.48412698412699,40.689655172413794
74,72.50000000000001,60.0,74.77380952380952,61.5662125598187,64.9126984126984,40.0
75,67.75641025641026,58.38709677419356,72.32142857142857,58.61220928194613,61.16269841269841,37.241379310344826
76,67.75641025641026,58.38709677419356,72.32142857142857,58.61220928194613,61.16269841269841,37.241379310344826
77,66.21794871794873,58.70967741935484,70.6547619047619,59.0353694551063,59.73412698412699,37.93103448275862
78,65.44871794871796,58.38709677419355,70.32142857142857,58.878757276435294,58.30555555555556,37.93103448275862
79,71.60256410256412,60.0,74.04761904761905,61.40214960478117,63.52380952380952,41.03448275862068
80,71.60256410256412,59.83870967741935,74.0,61.145739348370924,63.52380952380952,40.689655172413794
81,70.06410256410257,59.032258064516135,71.38095238095238,60.00418549159967,63.52380952380952,39.310344827586206
82,77.11538461538461,57.90322580645162,78.73809523809523,57.37510656436488,70.13095238095238,40.689655172413794
83,75.57692307692307,57.90322580645162,78.38095238095238,57.31304181751752,67.45238095238095,40.3448275862069
84,72.43589743589743,57.58064516129033,74.64285714285714,56.50357893105236,66.34126984126985,42.06896551724138
85,72.43589743589743,57.58064516129033,74.64285714285714,56.39743858017516,66.34126984126985,42.41379310344827
86,71.66666666666667,58.22580645161291,74.4047619047619,57.16458300153952,65.09126984126985,43.10344827586207
87,72.5,57.90322580645161,75.4047619047619,56.55140081223673,65.09126984126985,43.44827586206897
88,71.66666666666667,58.22580645161291,74.4047619047619,56.805317586896535,65.09126984126985,43.793103448275865
89,72.5,58.38709677419356,75.4047619047619,56.775676175676175,65.09126984126985,45.172413793103445
90,71.73076923076924,58.38709677419355,71.5952380952381,56.933251933251924,66.34126984126985,44.82758620689655
91,72.5,57.74193548387096,72.30952380952381,56.03322804409761,66.34126984126985,43.79310344827586
92,70.89743589743588,57.58064516129033,74.83333333333334,55.54059660146616,62.59126984126984,46.20689655172414
93,70.12820512820512,57.25806451612904,71.5,54.8249447720036,62.59126984126984,46.55172413793103
94,69.35897435897435,57.90322580645161,71.5,55.92499716473333,61.16269841269841,46.20689655172414
95,70.96153846153845,57.25806451612904,72.07142857142857,54.867297693666856,63.66269841269841,46.89655172413793
96,70.12820512820512,57.09677419354839,71.83333333333334,54.63652846289763,62.41269841269841,46.89655172413793
97,70.12820512820512,57.09677419354839,71.5,54.58497262635193,62.59126984126984,47.93103448275862
98,69.35897435897436,56.774193548387096,70.78571428571429,54.1520721934515,62.59126984126984,47.24137931034482
99,70.12820512820512,57.258064516129025,71.14285714285714,54.88846093308335,63.70238095238095,46.55172413793103
100,68.58974358974359,54.677419354838705,70.14285714285714,51.49542124542124,62.27380952380952,46.20689655172414
